,inspection_date,inspector,number_of_violations,violations,zip_code,house_numbers,categories,transactions,distance,review_count,longitude,latitude,name,sector,district,total_score,rating,price,establishment_x,establishment_y,address_x,address_y,trimmed_name_x,trimmed_name_y,clean_address_x,clean_address_y,address_distance,name_distance
2080,2019-07-19,William Hudson,6,"['10', '21', '32', '42', '46', '47']",78232,2250,"['Hookah Bars', 'Mediterranean']","['pickup', 'delivery']",12010.28163501282,21.0,-98.4526212885976,29.5881251151821,Rotana,12,B,90,4.5,$$,rotana cafe,Rotana,2250 thousand oaks ,2250 thousand oaks dr,rotan cafe,rotana,thousand oaks,thousand oaks,0,4
2081,2019-07-19,William Hudson,6,"['10', '21', '32', '42', '46', '47']",78232,2250,"['Hookah Bars', 'Mediterranean']","['delivery', 'pickup']",12010.28163501282,21.0,-98.4526212885976,29.5881251151821,Rotana,12,B,90,4.5,$$,rotana cafe,Rotana,2250 thousand oaks ,2250 thousand oaks dr,rotan cafe,rotana,thousand oaks,thousand oaks,0,4
2082,2019-07-19,Bernard Capdeboscq,4,"['2', '36', '39', '45']",78217,10447,['Mexican'],['delivery'],9520.346153641414,56.0,-98.42804,29.53533,Sonia's Restaurante Mexicano,16,B,94,4.0,$,sonias restaurante mexicano,Sonia's Restaurante Mexicano,10447 nacogdoches rd ,10447 nacogdoches rd,sonias restaurante mexicano,sonias restaurante mexicano,nacogdoches,nacogdoches,0,0
2083,2019-07-19,MICHELLE MORENO,5,"['1', '6', '22', '31', '34']",78228,3715,['Mexican'],['delivery'],7783.729573558659,13.0,-98.5767824202776,29.45026841405,Tacos Betos,31,D,97,4.0,$$,taco betos,Tacos Betos,3715 culebra rd ,3715 culebra rd,taco betos,tacos betos,culebra,culebra,0,1
2084,2019-07-19,RYAN DAVIS,12,"['9', '10', '14', '15', '21', '22', '23', '29', '31', '35', '47', '47']",78230,11860,"['Tex-Mex', 'Tacos']",['delivery'],6703.794305202729,51.0,-98.54094,29.55013,Tacos n Salsa,9,A,76,4.5,$,tacos n salsa,Tacos n Salsa,11860 wurzbach rd ,11860 wurzbach rd,tacos n salsa,tacos n salsa,wurzbach,wurzbach,0,0
2085,2019-07-19,Bernard Capdeboscq,6,"['2', '10', '22', '31', '36', '38']",78217,8814,['Mexican'],['delivery'],10449.968058023753,37.0,-98.4104843139648,29.520227432251,Taqueria La Tapatia,16,B,90,3.0,$,taqueria la tapatia,Taqueria La Tapatia,8814 perrin beitel ,8814 perrin beitel,taqueri l tapatia,taqueri l tapatia,perrin beitel,perrin beitel,0,0
2086,2019-07-19,Benito Zuniga,0,[],78216,10127,['Gay Bars'],[],4801.558143164063,23.0,-98.4935684204102,29.533628463745103,SA Country Saloon,13,B,100,3.5,$,the s.a. country saloon,SA Country Saloon,10127 coachlight dr ,10127 coachlight, s.a. country saloon,s country saloon,coachlight,coachlight,0,4
2087,2019-07-18,Bernard Capdeboscq,3,"['21', '36', '42']",78217,2501,"['Vegan', 'American (Traditional)']",['delivery'],6772.8423706796975,95.0,-98.45014880000001,29.518579,Earth Burger,16,B,98,4.5,$,earth burger,Earth Burger,2501 nacogdoches rd ,2501 nacogdoches rd,earth burger,earth burger,nacogdoches,nacogdoches,0,0
2088,2019-07-18,Bernard Capdeboscq,6,"['6', '6', '10', '21', '22', '36']",78217,8522,"['Pizza', 'Sandwiches', 'Italian']","['pickup', 'delivery']",5655.536869679232,453.0,-98.46246697446371,29.5177566252274,Capos Pizza,16,B,89,4.5,$$,capo's pizza,Capos Pizza,8522 broadway ,8522 broadway,capo's pizza,capos pizza,broadway,broadway,0,1
2089,2019-07-17,Jacob Johanson,9,"['1', '2', '3', '10', '10', '30', '34', '36', '43']",78209,1271,"['Mexican', 'Breakfast & Brunch', 'Tex-Mex']",['delivery'],6983.026190786558,70.0,-98.44246,29.48997,Thousand Oak Cafe II,18,B,83,4.0,$,thousand oaks cafe ii,Thousand Oak Cafe II,1271 austin hwy ,1271 austin hwy,thousand oaks cafe ii,thousand oak cafe ii,austin hwy,austin hwy,0,1
2090,2019-07-16,RYAN DAVIS,0,[],78230,10918,"['Mexican', 'Breakfast & Brunch']",[],6303.055446465483,117.0,-98.55154399999999,29.541007,Mimi's Barbacoa and Tamales Y Mas,9,A,100,4.0,$,mimis barbacoa & tamales y mas,Mimi's Barbacoa and Tamales Y Mas,10918 wurzbach rd ,10918 wurzbach rd,mimis barbaco & tamales y mas,mimis barbaco and tamales y mas,wurzbach,wurzbach,0,3
2091,2019-07-16,Bernard Capdeboscq,7,"['21', '30', '36', '42', '42', '45', '45']",78218,4400,"['Korean', 'Chinese']",['delivery'],10426.242165248268,41.0,-98.4074431657791,29.4840431213379,Myung Ga Won,17,B,97,3.5,$$,myung ga won,Myung Ga Won,4400 rittiman rd ,4400 rittiman rd,myung g won,myung g won,rittiman,rittiman,0,0
2092,2019-07-16,William Hudson,6,"['10', '23', '39', '42', '47', '47']",78232,16910,"['Steakhouses', 'Seafood', 'American (Traditional)']","['pickup', 'delivery']",12011.335685887483,196.0,-98.4713176047546,29.595746796270102,Saltgrass Steak House,12,B,92,3.5,$$,saltgrass steak house,Saltgrass Steak House,16910 us 281 n ,16910 us 281 n,saltgrass steak house,saltgrass steak house,us 281,us 281,0,0
2093,2019-07-17,Mario Cavazos,3,"['2', '3', '33']",78207,2823,['Barbeque'],['delivery'],7422.246945513052,17.0,-98.5265687,29.428534000000003,Bill Miller Bar-B-Q,28,D,100,3.0,$,bill miller bbq #8,Bill Miller Bar-B-Q,2823 commerce st w ,2823 commerce,bill miller bbq #8,bill miller barbq,commerce,commerce,0,5
2094,2019-07-18,Bernard Capdeboscq,6,"['6', '6', '10', '21', '22', '36']",78217,8522,"['Pizza', 'Sandwiches', 'Italian']","['delivery', 'pickup']",5655.536869679232,453.0,-98.46246697446371,29.5177566252274,Capos Pizza,16,B,89,4.5,$$,capo's pizza,Capos Pizza,8522 broadway ,8522 broadway,capo's pizza,capos pizza,broadway,broadway,0,1
2095,2019-07-18,Jacob Johanson,4,"['42', '43', '43', '45']",78209,1907,"['Hot Dogs', 'American (New)', 'Burgers']","['delivery', 'pickup']",5558.1885789191465,148.0,-98.4586191773087,29.506322701852003,BurgerFi,16,B,100,4.0,$$,burgerfi,BurgerFi,1907 nacogdoches rd ,1907 nacogdoches rd,burgerfi,burgerfi,nacogdoches,nacogdoches,0,0
2096,2019-07-18,Jacob Johanson,4,"['42', '43', '43', '45']",78209,1907,"['Hot Dogs', 'American (New)', 'Burgers']","['pickup', 'delivery']",5558.1885789191465,148.0,-98.4586191773087,29.506322701852003,BurgerFi,16,B,100,4.0,$$,burgerfi,BurgerFi,1907 nacogdoches rd ,1907 nacogdoches rd,burgerfi,burgerfi,nacogdoches,nacogdoches,0,0
2097,2019-07-18,Bernard Capdeboscq,0,[],78209,1907,"['Hot Dogs', 'American (New)', 'Burgers']","['delivery', 'pickup']",5558.1885789191465,148.0,-98.4586191773087,29.506322701852003,BurgerFi,16,B,100,4.0,$$,burgerfi,BurgerFi,1907 nacogdoches rd ,1907 nacogdoches rd,burgerfi,burgerfi,nacogdoches,nacogdoches,0,0
2098,2019-07-18,Bernard Capdeboscq,0,[],78209,1907,"['Hot Dogs', 'American (New)', 'Burgers']","['pickup', 'delivery']",5558.1885789191465,148.0,-98.4586191773087,29.506322701852003,BurgerFi,16,B,100,4.0,$$,burgerfi,BurgerFi,1907 nacogdoches rd ,1907 nacogdoches rd,burgerfi,burgerfi,nacogdoches,nacogdoches,0,0
2099,2019-08-08,Bernard Capdeboscq,9,"['2', '10', '10', '31', '34', '36', '42', '42', '45']",78217,2410,['Barbeque'],['delivery'],6644.995614498707,44.0,-98.450793,29.516946,Bill Miller Bar-B-Q,16,B,88,2.0,$,bill miller bbq #13,Bill Miller Bar-B-Q,2410 nacogdoches rd ,2410 nacogdoches,bill miller bbq #13,bill miller barbq,nacogdoches,nacogdoches,0,6
2100,2019-08-08,Bernard Capdeboscq,2,"['21', '47']",78218,4502,['Barbeque'],['delivery'],10605.583693250082,30.0,-98.40559,29.483731,Bill Miller Bar-B-Q,17,B,100,2.5,$,bill miller bbq #6,Bill Miller Bar-B-Q,4502 rittiman rd ,4502 rittiman rd,bill miller bbq #6,bill miller barbq,rittiman,rittiman,0,5
2101,2019-08-08,Jacob Johanson,2,"['25', '43']",78209,1150,"['Barbeque', 'Burgers']",['delivery'],6509.364173626128,185.0,-98.447632,29.487444,Bun 'N' Barrel,18,B,97,3.5,$,bun & barrel,Bun 'N' Barrel,1150 austin hwy ,1150 austin hwy,bun & barrel,bun n barrel,austin hwy,austin hwy,0,1
2102,2019-08-22,Jeffrey Carrizales,0,[],78230,3529,"['Pizza', 'Italian', 'Sandwiches']","['delivery', 'pickup']",6241.2549978503075,55.0,-98.552981,29.539422,Maria's Pizza,7,A,100,4.5,$$,marias pizza,Maria's Pizza,3529 oakgate dr ,3529 oakgate dr,marias pizza,marias pizza,oakgate,oakgate,0,0
2103,2019-08-22,Valerie Suarez,17,"['2', '9', '18', '21', '27', '28', '29', '30', '32', '32', '32', '33', '40', '41', '43', '43', '45']",78228,1242,['Mexican'],[],6536.9381165682735,29.0,-98.57730040711691,29.473028020974198,Mi Sierra Jalisco,1,A,84,4.0,$,mi sierra jalisco,Mi Sierra Jalisco,1242 babcock rd ,1242 babcock rd,mi sierr jalisco,mi sierr jalisco,babcock,babcock,0,0
2104,2019-08-22,Bernard Capdeboscq,5,"['22', '24', '36', '39', '39']",78218,6000,"['Seafood', 'Bars', 'Pan Asian']","['pickup', 'delivery']",10905.30502663218,18.0,-98.4025,29.482740000000003,SAT Asian Seafood Restaurant & Bar,17,B,98,4.0,$$,sat asian seafood restaurant & bar,SAT Asian Seafood Restaurant & Bar,6000 ih 35 n ,6000 ih 35,sat asi seafood restaurant & bar,sat asi seafood restaurant  bar,ih 35,ih 35,0,1
2105,2019-08-22,Bernard Capdeboscq,5,"['22', '24', '36', '39', '39']",78218,6000,"['Seafood', 'Bars', 'Pan Asian']","['delivery', 'pickup']",10905.30502663218,18.0,-98.4025,29.482740000000003,SAT Asian Seafood Restaurant & Bar,17,B,98,4.0,$$,sat asian seafood restaurant & bar,SAT Asian Seafood Restaurant & Bar,6000 ih 35 n ,6000 ih 35,sat asi seafood restaurant & bar,sat asi seafood restaurant  bar,ih 35,ih 35,0,1
2106,2019-08-22,Jacob Johanson,1,['21'],78209,4130,"['Beer Bar', 'Pizza']",['delivery'],5891.799468716917,82.0,-98.464,29.46466,The Growler Exchange,18,B,98,4.5,$$,the growler exchange,The Growler Exchange,4130 broadway ,4130 broadway st, growler exchange, growler exchange,broadway,broadway,0,0
2107,2019-08-23,Bernard Capdeboscq,1,['47'],78209,1006,"['Burgers', 'Beer, Wine & Spirits', 'Salad']",['delivery'],5889.58317075335,147.0,-98.45871740000001,29.515840899999997,Chester's Hamburgers,16,B,99,3.5,$,chesters hamburgers #,Chester's Hamburgers,1006 loop 410 ne ,1006 ne loop 410,chesters hamburgers #,chesters hamburgers,ne loop 410,ne loop 410,0,2
2108,2019-08-23,Sumner Bumgardner,4,"['25', '28', '29', '30']",78215,306,"['Cocktail Bars', 'American (New)']",['delivery'],6722.3943580179575,1016.0,-98.479888,29.441979999999997,Cured,19,C,98,4.5,$$,cured,Cured,306 pearl pkwy ,306 pearl pkwy,cured,cured,pearl pkwy,pearl pkwy,0,0
2109,2019-08-23,Raul Jimenez,4,"['15', '27', '35', '39']",78201,3008,['Mexican'],[],1332.4972649859671,27.0,-98.52574,29.487609999999997,El Burrito Tapatio,8,A,93,3.0,$,el burrito tapatio,El Burrito Tapatio,3008 west ave ,3008 west ave, burrito tapatio, burrito tapatio,weste,weste,0,0
2110,2019-08-23,RYAN DAVIS,0,[],78230,2249,['Chinese'],"['pickup', 'delivery']",5531.809857443633,88.0,-98.5294,29.542409999999997,Golden Dragon Express,9,A,100,3.5,$,golden dragon express,Golden Dragon Express,2249 lockhill selma ,2249 lockhill selma rd,golden drag express,golden drag express,lockhillelma,lockhillelma,0,0
2111,2019-08-23,Benito Zuniga,3,"['28', '35', '39']",78216,603,['Mexican'],['delivery'],4384.163471891696,50.0,-98.49294,29.529020000000003,Santos Mexican Cafe II,13,B,96,4.5,$,santos mexican cafe,Santos Mexican Cafe II,603 isom rd ,603 isom rd,santos mexic cafe,santos mexic cafe ii,isom,isom,0,3
2112,2019-08-26,Jeffrey Carrizales,21,"['2', '2', '3', '6', '10', '10', '10', '10', '10', '10', '11', '14', '19', '19', '27', '27', '29', '31', '31', '31', '45']",78230,10060,"['Tex-Mex', 'Mexican', 'Cafes']","['pickup', 'delivery']",6636.054009430683,238.0,-98.5660919769673,29.5336608566463,Alamo Cafe,6,A,90,3.5,$$,alamo cafe #2 #,Alamo Cafe,10060 ih 10 w ,10060 ih 10 w,alamo cafe #2 #,alamo cafe,ih 10,ih 10,0,5
2113,2019-08-22,Jeffrey Carrizales,0,[],78230,3529,"['Pizza', 'Italian', 'Sandwiches']","['pickup', 'delivery']",6241.2549978503075,55.0,-98.552981,29.539422,Maria's Pizza,7,A,100,4.5,$$,marias pizza,Maria's Pizza,3529 oakgate dr ,3529 oakgate dr,marias pizza,marias pizza,oakgate,oakgate,0,0
2114,2019-08-22,William Hudson,0,[],78232,1583,['Donuts'],[],11806.186277101731,25.0,-98.46769,29.592470000000002,Donut Palace,12,B,100,3.5,$,donut palace,Donut Palace,1583 thousand oaks ,1583 thousand oaks dr,donut palace,donut palace,thousand oaks,thousand oaks,0,0
2115,2019-08-19,Jacob Johanson,8,"['2', '18', '18', '21', '41', '46', '47', '47']",78209,927,"['Seafood', 'Mexican', 'Breakfast & Brunch']",['delivery'],8143.80081947514,134.0,-98.43101,29.48494,Taqueria Cazadores,18,B,89,3.5,$,taqueria cazadores,Taqueria Cazadores,927 rittiman rd ,927 rittiman rd,taqueri cazadores,taqueri cazadores,rittiman,rittiman,0,0
2116,2019-08-20,Cicily Martinez,6,"['1', '3', '14', '15', '31', '47']",78212,1004,['Barbeque'],['delivery'],5912.117594372974,30.0,-98.498788,29.443037,Bill Miller Bar-B-Q,35,D,86,3.0,$,bill miller bbq #20,Bill Miller Bar-B-Q,1004 san pedro av ,1004 san pedro,bill miller bbq #20,bill miller barbq,san pedro,san pedro,0,6
2117,2019-08-20,Valerie Suarez,1,['30'],78229,5423,"['Fast Food', 'Burgers', 'Tacos']",['delivery'],7746.252138531271,12.0,-98.593856,29.486058,Jack in the Box,1,A,100,2.0,$,jack in the box #808,Jack in the Box,5423 evers rd ,5423 evers rd,jack   box #808,jack   box,evers,evers,0,5
2118,2019-08-20,Fermin Garza,3,"['15', '30', '42']",78251,7914,"['Filipino', 'Buffets']",[],13125.586753133915,120.0,-98.644912,29.463726,Susie's Lumpia House,5,A,96,4.5,$$,susie's lumpia house,Susie's Lumpia House,7914 culebra rd ,7914 culebra rd,susie's lumpi house,susies lumpi house,culebra,culebra,0,1
2119,2019-08-20,Bernard Capdeboscq,1,['21'],78218,104,"['Barbeque', 'Sandwiches']",['delivery'],9561.838006265316,1025.0,-98.4160891441803,29.502942170595396,The Big Bib BBQ,17,B,100,4.0,$$,the big bib,The Big Bib BBQ,104 lanark dr ,104 lanark dr, big bib, big bib bbq,lanark,lanark,0,4
2120,2019-08-20,Bamba Njie,4,"['32', '37', '42', '43']",78205,100,"['Pizza', 'Italian']","['delivery', 'pickup']",8233.73292498257,135.0,-98.493023,29.422769,Willy B's Pizza,27,C,95,3.5,$$,willy b's pizza,Willy B's Pizza,100 villita st ,100 villita st,willy b's pizza,willy bs pizza,villita,villita,0,1
2121,2019-08-20,Bamba Njie,4,"['32', '37', '42', '43']",78205,100,"['Pizza', 'Italian']","['pickup', 'delivery']",8233.73292498257,135.0,-98.493023,29.422769,Willy B's Pizza,27,C,95,3.5,$$,willy b's pizza,Willy B's Pizza,100 villita st ,100 villita st,willy b's pizza,willy bs pizza,villita,villita,0,1
2122,2019-08-21,Cicily Martinez,6,"['2', '30', '35', '36', '37', '45']",78212,1720,"['Mexican', 'Tex-Mex', 'Breakfast & Brunch']",['delivery'],3637.154463881335,175.0,-98.50764000000001,29.46213,Blanco Cafe,35,D,93,4.0,$,blanco cafe #1,Blanco Cafe,1720 blanco rd ,1720 blanco rd,blanco cafe #1,blanco cafe,blanco,blanco,0,3
2123,2019-08-21,Cicily Martinez,2,"['9', '22']",78212,2014,['Mexican'],[],3338.323258925644,3.0,-98.50769,29.465059000000004,El Jarrito Cafe,35,D,95,3.5,$,el jarrito cafe,El Jarrito Cafe,2014 blanco rd ,2014 blanco rd, jarrito cafe, jarrito cafe,blanco,blanco,0,0
2124,2019-08-21,Cicily Martinez,3,"['15', '22', '45']",78212,1719,"['Pizza', 'Burgers', 'Sandwiches']",['delivery'],3645.9777821353114,129.0,-98.50805,29.462220000000002,SoHill Cafe,35,D,94,4.5,$$,sohill cafe,SoHill Cafe,1719 blanco rd ,1719 blanco rd,sohill cafe,sohill cafe,blanco,blanco,0,0
2125,2019-08-22,Bernard Capdeboscq,18,"['9', '10', '10', '18', '19', '19', '19', '31', '32', '34', '40', '42', '42', '42', '45', '45', '45', '46']",78218,3030,['Country Dance Halls'],[],11544.243238919511,135.0,-98.398118541666,29.517597556306,Cowboys Dancehall,17,B,79,3.5,$$,cowboys dance hall,Cowboys Dancehall,3030 loop 410 ne ,3030 ne loop 410,cowboys dance hall,cowboys dancehall,ne loop 410,ne loop 410,0,1
2126,2019-08-26,Raul Jimenez,4,"['2', '10', '10', '45']",78213,1303,['Barbeque'],['delivery'],2265.905691826696,27.0,-98.53539,29.48548,Bill Miller Bar-B-Q,8,A,93,2.5,$,bill miller bbq #42,Bill Miller Bar-B-Q,1303 vance jackson ,1303 vance jackson,bill miller bbq #42,bill miller barbq,vance jackson,vance jackson,0,6
2127,2019-08-26,Bernard Capdeboscq,3,"['2', '37', '45']",78218,4404,['Mexican'],[],10577.8008115525,19.0,-98.4068611264229,29.5102697610855,El Molcajete Mexican Restaurant,17,B,95,3.5,$,el molcajete mexican restaurant,El Molcajete Mexican Restaurant,4404 walzem rd ,4404 walzem rd, molcajete mexic restaurant, molcajete mexic restaurant,walzem,walzem,0,0
2128,2019-08-26,Benito Zuniga,3,"['7', '32', '35']",78216,25,"['Delis', 'Sandwiches', 'Salad']",[],3601.7674818720293,90.0,-98.4938001480065,29.5214136654887,Jason's Deli,13,B,94,3.5,$,jasons deli,Jason's Deli,25 loop 410 ne ,25 ne loop 410,jasons deli,jasons deli,ne loop 410,ne loop 410,0,0
2129,2019-08-28,William Emminger,0,[],78245,8403,"['American (New)', 'Filipino', 'Asian Fusion']",['delivery'],14792.031503131884,132.0,-98.652473,29.437547,Laguna Cafe,33,D,100,4.5,$,laguna cafe,Laguna Cafe,8403 state hwy 151 ,8403 state hwy 151,lagun cafe,lagun cafe,state hwy 151,state hwy 151,0,0
2130,2019-08-28,MICHELLE MORENO,6,"['18', '28', '29', '32', '34', '45']",78228,5949,"['Burgers', 'Barbeque', 'Sandwiches']",['delivery'],8991.258870822017,22.0,-98.60106429999999,29.4663413,Munchies its all good,31,D,93,4.5,$,munchies..it's all good #1,Munchies its all good,5949 ingram rd ,5949 ingram rd,munchies..it's all good #1,munchies its all good,ingram,ingram,0,6
2131,2019-08-29,Daisy Zamora,1,['21'],78233,12442,['Ice Cream & Frozen Yogurt'],['delivery'],12551.13311301595,12.0,-98.40355,29.55309,Baskin-Robbins,15,B,98,3.0,$,baskin robbins,Baskin-Robbins,12442 nacogdoches rd ,12442 nacogdoches rd,bask robbins,baskinrobbins,nacogdoches,nacogdoches,0,2
2132,2019-08-29,Victoria Paredes,12,"['2', '3', '9', '9', '29', '34', '34', '34', '36', '41', '42', '45']",78223,2902,"['Buffets', 'Mongolian', 'Chinese']","['pickup', 'delivery']",17533.732549263965,65.0,-98.4313681429931,29.3543182963135,Buffet City,25,C,90,3.0,$$,buffet city,Buffet City,2902 goliad rd ,2902 goliad rd,buffet city,buffet city,goliad,goliad,0,0
2133,2019-08-29,Sumner Bumgardner,8,"['15', '21', '27', '28', '29', '30', '37', '42']",78215,2218,"['Mexican', 'Seafood', 'Breakfast & Brunch']",['delivery'],6529.110044961792,80.0,-98.47509765625,29.4468669891357,Carmelitas Mexican Restaurant,19,C,93,3.5,$,carmelitas mexican restaurant,Carmelitas Mexican Restaurant,2218 broadway ,2218 broadway st,carmelitas mexic restaurant,carmelitas mexic restaurant,broadway,broadway,0,0
2134,2019-08-29,Adan Zamora,0,[],78210,1107,['Mexican'],['delivery'],11591.714492408271,169.0,-98.4862851019678,29.393108196100997,Carnitas Lonja,24,C,100,4.5,$,carnitas lonja,Carnitas Lonja,1107 roosevelt ave ,1107 roosevelt ave,carnitas lonja,carnitas lonja,roosevelte,roosevelte,0,0
2135,2019-08-29,Benito Zuniga,4,"['5', '15', '31', '43']",78216,9938,['Mexican'],['delivery'],4358.3304652984825,59.0,-98.4966755658388,29.530828222632397,Casa Sol Mexican Restaurant,13,B,91,4.0,$,casa sol mexican restaurant,Casa Sol Mexican Restaurant,9938 san pedro ave ,9938 san pedro ave,cas sol mexic restaurant,cas sol mexic restaurant,san pedroe,san pedroe,0,0
2136,2019-08-29,Daisy Zamora,14,"['7', '15', '18', '21', '22', '29', '31', '31', '34', '35', '37', '42', '42', '45']",78247,11888,"['Dive Bars', 'Sports Bars', 'American (Traditional)']",['delivery'],7912.371654245717,153.0,-98.46113000000001,29.54819,Charlie Brown's Neighborhood Bar & Grill,15,B,78,4.0,$,charlie brown's neighborhood bar & grill,Charlie Brown's Neighborhood Bar & Grill,11888 starcrest dr ,11888 starcrest dr,charlie brown's neighborhood bar & grill,charlie browns neighborhood bar  grill,starcrest,starcrest,0,2
2137,2019-08-29,Jacob Johanson,3,"['22', '32', '32']",78209,1127,"['Puerto Rican', 'Sandwiches']","['delivery', 'pickup']",7825.470606961126,68.0,-98.438674,29.469803999999996,El Pilon Sabor Boricua,18,B,96,4.5,$$,el pilon sabor borricua,El Pilon Sabor Boricua,1127 harry wurzbach ,1127 harry wurzbach, pil sabor borricua, pil sabor boricua,harryurzbach,harryurzbach,0,1
2138,2019-08-29,Jacob Johanson,3,"['22', '32', '32']",78209,1127,"['Puerto Rican', 'Sandwiches']","['pickup', 'delivery']",7825.470606961126,68.0,-98.438674,29.469803999999996,El Pilon Sabor Boricua,18,B,96,4.5,$$,el pilon sabor borricua,El Pilon Sabor Boricua,1127 harry wurzbach ,1127 harry wurzbach, pil sabor borricua, pil sabor boricua,harryurzbach,harryurzbach,0,1
2139,2019-08-29,Raul Jimenez,6,"['2', '10', '18', '18', '29', '39']",78230,2619,"['Sushi Bars', 'Japanese']",['delivery'],2946.584337983856,318.0,-98.5358160359992,29.5132782966362,Goro's Sushi,8,A,88,4.0,$$,goro's sushiinc,Goro's Sushi,2619 mossrock st ,2619 mossrock dr,goro's sushiinc,goros sushi,mossrock,mossrock,0,4
2140,2019-08-28,Benito Zuniga,3,"['22', '36', '39']",78216,9710,['Coffee & Tea'],[],5577.655234241647,29.0,-98.4723225517425,29.528716201412102,Green Beans Coffee Company,13,B,96,3.0,$,green beans coffee co.,Green Beans Coffee Company,9710 airport bv ,9710 airport blvd,green beans coffee co.,green beans coffee company,airport,airport,0,5
2141,2019-08-27,Jacob Johanson,11,"['7', '7', '9', '31', '34', '34', '37', '38', '41', '45', '45']",78209,3214,"['Chinese', 'Vietnamese']",[],6060.47920662284,80.0,-98.4696,29.456390000000003,Van's Chinese Seafood Restaurant,18,B,87,2.5,$$,vans chinese seafood restaurant,Van's Chinese Seafood Restaurant,3214 broadway ,3214 broadway st,vans chinese seafood restaurant,vans chinese seafood restaurant,broadway,broadway,0,0
